PC1,PC2
-1323.8683829652398,-8.331694754597859
-452.8394349344569,-15.373632803005968
-543.9784582833087,-21.585235485584057
-286.0278031340106,-26.629883686096015
-750.9193134819345,-16.538887669928215
-92.34259221072011,-5.436628637586239
-1007.0667460552313,-4.5347654375294955
-449.9274696324852,-6.437391073068892
-1323.8683829652398,-8.331694754597859
-1307.81278214339,-5.64792311989242
-708.6340447549582,-2.3771790243541204
-1062.012016214496,-5.4587038739356935
-707.7119901564844,-0.39673659432960307
-1323.8683829652398,-8.331694754597859
-1206.2930871797716,-5.634772772709502
-821.8674880668598,3.8342741695573412
-414.2107858507836,7.852762043293756
-91.15438114975859,-9.456838734168166
-856.8599327631081,-12.46853688012179
-586.4125299635552,-0.7704522551202668
-1194.6779660608524,0.1335385416279351
-1260.802216936448,-5.56799879694834
-1198.8140761862012,-6.78033984112402
-639.470399989174,-11.723762188370172
-658.1519224122792,-2.3651962883773976
-836.168319260488,-2.8807561270495725
-886.4724724519654,-0.897733777917793
-1268.839794333624,-7.409329579357193
-1323.8683829652398,-8.331694754597859
-835.186485920359,10.090220101816838
-916.2116786774504,-4.313101225442241
-657.8784402290047,-15.360718989334663
-917.8258317256548,4.7116520283471175
-1160.551837498094,-6.529328103995979
-1039.3598920064546,2.0922528192881806
-1323.8683829652398,-8.331694754597859
-1323.8683829652398,-8.331694754597859
-1063.7812349680723,-6.42334893098905
166.49269170250454,-17.479778788602196
-396.21990550801695,-7.099178011139125
-477.23265472768685,26.08595529726331
2407.455657553506,25.628560483167988
705.6985472724673,10.027506241341927
1783.0739148416883,4.04779425798556
-1323.8485600092647,-7.319314006483886
3135.135164236297,-64.5450601186956
-952.723981598785,-4.584761422107576
-1281.8370379650182,-7.14159902793028
-969.1919265053366,5.729725989382855
2233.9607409410155,19.02911269787797
1440.7456357708124,7.468674279938037
1802.8064238160537,-54.47696033390477
-483.42702898143034,-3.6494919666568544
866.7605298404678,12.30704551001274
1575.6332959468978,-7.86637123178078
-1280.7981221992882,-5.163420065857386
-821.1318624897302,-1.164979042159585
-1190.354538463986,-8.930704434340466
-907.0464956421667,-4.478815763399789
-588.9067294000826,-4.7072991009350265
25.95378475090797,-17.144892016957225
-725.3653114769292,-14.029553157960327
-1070.9658655957592,-7.270733180790307
-592.8710494002534,-15.619291740947848
-959.8204101887907,-9.442211034235841
-758.3887101110225,-6.3868514239336385
-1273.8581213926257,-8.296879468290758
-675.7965144038184,-10.99980633432004
-779.6984095539929,-4.970850222046394
-410.4654759101229,-5.197122022686347
-1163.8009464399058,-6.452266288451652
-131.0452406656093,2.3285028834153714
-1125.690893848851,-1.2021148438952327
-1308.8318739211218,-6.613668348396805
-642.6871533842259,-5.00491209920839
-1300.7942977611308,-4.772400174326772
-1309.812130102161,-5.595298175157114
-1059.3014302919555,-7.498852425167467
1198.5016364433727,-29.668542704851767
-1304.8521925931566,-7.690752569214143
433.96991010678266,0.2718605438710462
-1221.2312883734955,-2.331370147133857
1012.9872897710511,-38.19686824103567
559.6236103201775,-27.166625777774776
-45.811543320350665,17.983750799922277
1017.6286757807302,-27.130504952841896
-1191.7369306778746,-2.90818883464539
923.9656540293381,-0.2840968675199811
-802.346291215045,0.46828776328331223
-822.606867808608,-4.131692092954154
277.1426755852867,-8.65204450262996
-121.34335877032595,7.134984488820768
-845.8031067718398,-9.673513694057505
-343.51229366212544,-12.501978615470275
-104.50442554457504,26.79055023516844
-945.8239488736826,7.271219619488386
165.28237960277966,-19.45461175635627
2285.3223931938182,-50.92321086313045
-570.8948103791199,-17.048308489867892
-635.2464611786439,8.192056524573724
-512.7690296975766,-11.190362082928823
-886.5257598003986,-7.8778854264428695
-259.5055119265403,18.036862255490895
1686.67599963167,4.751103777288881
1420.1278563499277,-14.017948097586883
3863.9719395337934,-92.78812050451671
-1323.8485600092647,-7.319314006483886
-1266.8008006312227,-5.437201770776332
-1315.850088723421,-7.4756696997745795
203.42906911940145,-16.203650450143865
-1290.8353165210635,-6.965616890425571
1438.259957685064,-54.342317876002994
-478.9192323521413,19.124228703147452
-1135.7672454745243,-5.00419124897687
-745.2908772840684,-3.6452606574990245
-1323.8681134457809,-8.318175786124291
815.0758313405277,-19.759145352829712
-1207.400601105037,-2.6018671338307033
-926.3769925245049,12.886372920017122
3896.455382798684,-46.04374355752866
-1104.2052128577548,6.371671971012583
-1249.8040512867249,-5.7695626979143375
235.70734594304554,-24.828862132363106
-1087.3155776096446,-7.948054147482825
-964.9962960406629,-1.3470396888793132
-1323.8681134457809,-8.318175786124291
-1024.1516968978924,-0.19231097456966317
-694.3417986490365,24.336435374068408
-1248.3043381041684,-5.798887463767248
-1170.877821263786,-10.310837245770307
-1111.4346119417664,2.346435503578917
2334.2645686215064,-62.872051726436226
-161.5122386737139,-27.05298555847159
-766.7684110596281,11.763430732146444
-1282.8368465121548,-7.122035551145642
-1023.6310090515395,-1.6653671263035443
1757.9977463510982,-16.30836278285245
-1254.5335893866018,-4.677825623139302
235.14878109120468,-27.81567973476129
-921.8081245365031,-9.186356866566625
-1323.8681134457809,-8.318175786124291
2000.494223220996,-39.35743569516706
2000.4363227628496,24.595331294330634
-1264.8207358675588,-6.475132802187769
-252.82211203348356,21.697212148000226
-583.8532171237238,-14.796396584345288
-417.79310562085027,12.932569716237667
-1323.8681134457809,-8.318175786124291
-697.6521967316256,-2.4813444012987524
-994.7492252772233,0.04026095034900834
-544.5746921225191,8.417300743974087
-300.7653752406959,-3.345524975382186
-1323.8681134457809,-8.318175786124291
-1096.3725166032243,-10.768664341334969
-567.3687938998041,-2.128600841276924
-450.92796911510777,-11.400519390606707
-1323.8485600092647,-7.319314006483886
-488.2963438530179,9.315159382397434
-1241.3252304983575,-6.934628023263201
-1310.8510450278463,-7.573434640428927
-1314.850279984306,-7.495222687905449
-1316.849897462536,-7.45611671164371
-1229.171098128896,0.8216319236695462
-970.107741273823,11.743116200693729
1988.5458328220088,-45.11923111045182
-1248.843349574225,-7.786847636248971
-1241.6687079205938,1.0660146419001784
247.85926470807317,-12.076334247879284
179.81845762523153,5.242230853328323
1581.8103557680038,-7.187481759497302
-1227.8669196813057,-9.196332655291087
419.8765431216282,-38.42304815657216
-1165.7810103280367,-5.414290141626557
70.93136397245576,10.36943819961
197.89424034348917,-14.762087492883815
-1167.819734679299,-7.372907724645629
-1082.9881767415393,-4.035708277342647
11.119630529795359,3.5430274106428303
1816.9277841085918,3.2030562232489324
-1158.7627956518947,-4.55229568279258
-1141.844311751268,-8.882325683080161
-1147.7113428697787,2.226281469908521
-1006.9078352158084,-1.526608971106688
-1163.942298353064,-3.453928211610311
-1323.8681134457809,-8.318175786124291
-232.21937586733952,27.287587154305236
-572.8757356607781,0.9768212182003282
381.3937840083331,25.281936517623066
3711.3021283288554,-31.84622615294864
-1046.147438390999,0.24002860672576354
-55.468581869680975,-25.129876971578128
60.822412134634305,12.56562410560795
-1271.8193968973796,-6.338254018781515
-647.680306410154,7.435982180347574
-1259.7630316567443,-3.5763011660777106
-1323.8681134457809,-8.318175786124291
-997.2936852386913,-7.710151981002013
367.2555308261474,-17.409075036959244
-1323.8681134457809,-8.318175786124291
-867.3381523127734,-11.253022370379114
-916.7308670674382,-5.288673190280194
431.3899617158006,1.3215544775319792
-427.4402510395928,0.12889680388633096
-1047.352988812613,-1.7348823832278493
-694.0090712474673,-4.650329801968058
-1129.729235490049,-3.121616049996196
-877.4154513216008,10.852329769332988
654.5717442639568,16.94173884516342
-583.525912318483,6.181330203129043
678.1736803003323,-17.060455122903548
-1323.8290065727485,-6.320452226843479
-1014.6139030350118,8.616530615495401
1467.2033750472428,-14.938584650840829
-1323.8681134457809,-8.318175786124291
-511.5541329052704,-0.22242227658042601
-1157.6847735274,-0.5764202871727218
-1244.8050076487436,-5.867330785164752
1213.2929322983928,-8.973701169071015
-1096.9021816699558,-3.7635927119402135
-364.81892272697417,-14.469017966247915
-1097.676695528868,-0.7507270135086124
2200.403465921345,34.238106415915944
-1266.2617885706934,-3.4492127367433643
-757.0289456741859,8.575228940062013
55.533632301948956,4.675094352076119
-1084.8356093327584,-8.99580573950779
-1067.0941584294724,-5.3479594662770165
2666.34558832019,8.574583920772087
-1279.778760634881,-4.184142402522844
-542.8806126354956,-16.596950611081883
-1086.9143015132631,4.035030288832159
-835.548866768548,9.111578325250557
-553.5175342124394,0.5982340360744836
-126.10550059666889,-5.004140773772157
-1311.8508537669613,-7.553881652298057
-1315.8305357445463,-6.476830657386217
-906.7176537257628,5.507182104103025
-1323.8681134457809,-8.318175786124291
1676.7585543562004,7.0753026399848675
-1069.897138901144,-12.285704779968455
-1256.7636055216758,-3.6349646256077834
-1266.820353201805,-6.436018959435862
-1083.2823396549825,-2.0314801736311727
-772.6699876669937,-12.103014549351153
280.55586112173137,13.544721425026461
-944.3233751050716,-9.7453018958521
-769.5146434217835,-5.170012535769764
715.688699922463,-15.230096201549358
-1220.8487046230352,-8.334317319041729
233.91174795106372,11.1790522593757
-792.6242161649009,-8.717204347375286
478.30342926127037,45.37006900133648
-1323.8681134457809,-8.318175786124291
726.6813349149547,-6.891192628585616
466.9785059811213,0.32990037974119524
-1087.737268290731,-3.9428336814518348
-453.46240603734225,-0.3614387832452923
-298.4779026893523,19.592359365347377
-308.06334425876685,-11.198923966899432
-360.95625099142194,11.821035940394966
-440.9392785167646,-20.591233587835323
-1299.8531488975818,-7.78851750986849
625.6939100843592,-4.730143391736441
-832.4629775195003,-0.9412057900740294
-1168.7710902455374,3.637394291298344
-374.8440704536855,12.092638057677847
-825.2951803974595,-3.082045752198522
-1034.8451722906207,-9.973450426157159
-644.454724183759,-6.616530841368375
-705.9387190110097,7.576076135094604
-1039.6034362324922,2.6739930883304037
-1303.832830225547,-6.711433289051152
-1301.8527663758118,-7.749411533606751
-424.5449479461695,30.05177284967511
-1323.8681134457809,-8.318175786124291
48.5929555893847,1.8131030765856835
-1143.74611137262,-3.8467412987961396
4423.511680337541,34.0277679829426
-1035.3450765881862,-9.96366999884664
-1323.8485600092647,-7.319314006483886
-1131.8070666346448,-7.077953517716523
-368.8756458612552,-1.0142570509078688
-1323.8681134457809,-8.318175786124291
-820.6905678969426,-4.169179399221474
223.11824095699785,1.3976963106560554
-1182.2329675763535,-1.0955600879857563
-1012.8987449199434,-4.409356036520124
-1142.7658565363088,-4.865179748245897
-1078.1022619225478,2.8612747370374834
-806.1521964222376,1.5419665125282922
-965.654841286808,-4.331877682898131
-978.7538732390983,6.915981894749551
-477.7366167347244,-9.876981567978106
435.79865099293716,-12.754076839827945
1978.8912222489053,-52.92437513678786
-1058.517519835903,-1.5165499621608216
-772.941081253191,-2.1074324582291935
-1231.7879406997222,-5.122663095552532
-1044.8823666987864,-11.775651970619446
438.0709973810765,-16.795504602585865
-1245.7657602136846,-3.8522243342216402
671.3895138400399,5.443527924928212
-690.354615008035,-8.71660315589887
-1168.8195436546032,-7.353366281135195
-509.32840997507617,-14.257545631987949
-863.1484360519294,2.6566228779885357
-504.44663625349403,-20.346314090839055
-655.7092641263903,8.59006973496585
-896.8715663791482,-12.67176750811124
-557.1703264423951,-4.421780004442137
-1323.8681134457809,-8.318175786124291
1100.922275490399,-42.74887143800897
-587.6765219235309,-5.730602707204367
-685.073654006545,-6.821404911122283
-746.8220416177438,-11.609260517932906
-1242.824943463046,-6.905290674576728
661.1237505037443,-28.152406553163132
-467.83982269226726,2.919621875600061
-830.5684445163181,3.0187208527137646
-744.6464433223873,-2.658616145396235
-1323.8485600092647,-7.319314006483886
-578.7181609091614,9.085022763047183
3280.0676447192927,-64.97396699396485
-283.91059630711106,-20.66234052770751
-1100.8716568348325,-10.68072310552314
-622.26764005808,-10.048170990800106
-690.8387171109345,8.280014275738784
-934.7665821033802,-6.936621800218628
1286.523274442121,-11.951684353723238
2899.48953696834,-34.61532591935754
-600.9171427955257,5.522191399903118
-1323.8681134457809,-8.318175786124291
1163.9187107361831,-18.000542642825202
-1110.8350640247672,1.5050959472979848
-802.5571365062387,2.4709009770524
-1203.773793061155,-4.673443842201851
-1227.1519274997756,1.781372034864095
-1056.782304385585,-6.546707214846984
-842.6565992478228,-10.73429764036978
1203.7070409112584,-54.75146574163123
385.0130618708022,-15.284301331400442
-1034.3061609863234,-7.985499989588763
-1313.8700246817073,-8.513637455676724
-646.9542460157569,-6.56764799390996
-1287.8163373544173,-6.025438994607008
-1233.7485018597945,-3.0879957899883825
-692.9454479855422,-5.6682094135691745
325.7661326810605,-17.596910846656172
-1246.8046250693799,-5.828221662306945
-1220.0843982637155,-3.3530446209665774
3434.3355849893223,-76.39190173204484
-1001.2538127662576,-5.634188139180676
-404.848346042196,-16.298662985897835
1817.9003034862558,33.379360495267946
1645.351358301179,2.992181889396404
-241.65220323724498,-2.415626955044214
-1215.9313337844635,-0.43870202209747333
-772.2389508890006,-7.1152212224892715
-234.52889848521204,-1.643155960221594
-131.42737399420616,12.328407818526992
-1009.3109429429617,-8.474347299329773
10846.16863360913,32.043233452225095
1196.8552672535575,-18.644663533468503
771.2134776818998,-15.979877107622178
87.52259372760477,-14.936134234567614
-1323.8681134457809,-8.318175786124291
-396.5659206146231,-10.46517109083076
-640.8799480353407,23.290892855327634
-1188.3353674212544,-7.970941638526164
-883.2568277086984,-6.942558165276823
-1255.36165962301,-8.658604504384957
-901.2933529854563,8.39884153126094
-629.2120683181686,3.0778130266038524
-1084.8551626828844,-9.994662799254096
-97.4953052261144,-5.322348827948178
-1185.738078150913,-3.025502099834255
-768.0441815098337,2.7951881218591303
-827.095799786467,-12.037855780792118
-1218.8984017254095,-2.3770136013005922
-1271.7998433888715,-5.3393883058960245
-793.9108197444185,-15.684590211827262
-695.4560381411488,19.362002173280978
-1323.8681134457809,-8.318175786124291
-1207.2926265914061,-5.601711304758833
-1179.7587793723496,-4.141692956892695
-614.6144096103712,6.789322628996624
1497.6117031460417,-62.497778300041105
-1197.7748901923023,-4.788605165002825
-1138.8057281540105,-6.941101480376842
-1105.812039571239,-7.586339600042078
-838.7211418612517,11.172111566817899
-883.7669900905499,1.0592024526262005
-551.8855319993934,-1.4321623131856214
670.2858122701157,-4.280126984518764
-654.2913309964823,-2.4293450568887565
-1304.832638964662,-6.691880300920284
-850.4102714063358,-6.587856417335915
-662.7643720289096,0.7340854026914378
-1275.8381855303285,-7.258916956715496
-963.4515291415297,7.6159579737696905
-1152.7443900886472,-3.6707679018361334
961.1820478073382,18.939392720664074
-1024.229860330602,-4.185607822587483
-177.37230468655616,-19.74811792818293
-661.7281930435929,27.693420450235344
-700.9498825624186,15.472468711535791
-1102.2931553284166,-6.6559012918271065
-881.320144614736,25.99462664461248
-129.65059077294404,11.29443057211135
-1062.6638362998099,-0.43622337901725317
-1313.8309176166965,-6.515903407742458
-1259.8412457044894,-7.571764766809407
-520.6743624653274,54.91437094288025
56.81672091596556,4.65000462025025
-1270.8000351979106,-5.358969882709467
1331.4564034138057,-43.26039796576911
-1296.8341697013623,-6.848337431872736
-1068.682241873021,-1.3177515670110882
-1102.3909226344122,-11.65021693273486
-1098.7938251844755,-6.72435998023351
-1198.774698653009,-4.769037937198209
-1000.7148014779036,-3.646238800240134
918.2954601579795,-13.19693878592362
3222.246441343933,9.859903808372673
-1207.812084243897,-6.590788199410852
-1323.8485600092647,-7.319314006483886
276.0596510573014,-10.629371106617105
-534.6671053495756,-5.768051246392785
-835.3833290185531,-13.874280354741364
-72.96847648276935,-7.8005006417592835
224.72587810207824,-1.6336517230696659
-828.8454650707763,-12.003637552103587
-969.4665353875544,8.73284805544519
-1323.8485600092647,-7.319314006483886
-910.6342473404655,-0.41167622734707443
799.3839562613325,1.5563674296460643
-92.27851161437661,1.570354044760025
-981.9539375657599,0.9830929690507428
-1323.8681134457809,-8.318175786124291
362.53376044937363,-21.313705899901723
-848.8221373211088,-10.61589734415755
838.3625681163762,-16.62993997866147
-807.3261827209853,8.559633740085522
-1310.8705984643625,-8.572296420069334
-932.7091147433151,13.010195748481928
-1070.7209662927512,-3.276372890738809
-1097.1767915015453,-0.7605206605584733
235.33031858969048,28.13846048224132
1362.5667724618343,27.40078158029926
-860.3300945810098,-2.394720756402723
-344.2828933427759,-12.797041964970994
160.06314505534942,-26.347236162899982
-818.9060382222921,-15.195765508555526
-133.62751563847678,7.375233330665205
-1047.8817930121204,-11.716998250553722
-1089.8737598629698,-10.895762260403439
-1110.7449316494135,-3.0017529138087804
1977.5606068589614,-14.511855014904164
5396.669877843682,54.103553850367106
1772.5673757956442,-13.417726858273609
689.1210195903732,-5.458841558457155
-510.97134831647065,-3.94205073243052
-1198.6964852860644,-0.7736109137657845
-953.6064696385208,1.4279666300299638
116.88431994295956,-9.514889708202352
-167.20844368314533,-2.9597221471987405
5062.832334665939,-32.29738430079636
-996.7740730540048,19.25933597807012
-766.8070706129856,7.605500207317673
-952.1458635617712,-0.599094667521646
-1310.7728321970642,-3.57803299637152
-985.4430607455496,-6.942615421444117
-718.8180507603796,-3.1637262401765387
-307.52342196316476,-26.195998210061113
-1059.6058003166784,2.4995407547386357
-310.6627963242863,-11.145918008220187
1877.0009962506592,-13.959695436998576
674.472484421374,5.345178033096499
-286.3123503216357,-15.61911576734964
556.3631633631828,-2.1217626079752208
319.9581453699293,-4.389426459491799
-940.3241395643695,-9.823483870648797
-159.9848902882925,3.8937183657555288
-1289.8159551758783,-5.986350071284334
-253.07311669637465,-0.5716245335992234
-1323.8681134457809,-8.318175786124291
-1044.8432596529735,-9.77791897155043
-49.809130704511745,-9.252651689781406
529.4655993580136,4.498400071667239
-1241.7273675619192,-1.930535888290013
-552.5998484896905,-6.4144418012981586
-1014.8112876343487,11.61811845752082
-628.3273664266411,-7.931170754622505
-1287.7967834306864,-5.026552295537368
270.99382088521224,6.58919865224979
-549.1396750201767,-8.482747972118034
952.3025322784151,29.105492614139372
-1318.8495149407659,-7.417010735381972
-1260.8606077841314,-8.55106831399206
-451.51592303242614,-2.8901535336939386
34.52639142299222,18.076111382059224
-438.38276815118763,16.332967763241705
211.2242683128975,-14.357608681012259
-1263.2037021618946,-0.5112921345251298
-807.7126074868928,-5.422217470773978
-1323.8681134457809,-8.318175786124291
-934.7860845530702,-7.9332977504101265
-779.1593983663571,-2.9829057343892726
-1065.0358806632914,-2.390481283591064
-1306.8518100713866,-7.651646592952404
-634.4991431269767,-10.808210277992256
865.9647531305595,-13.77323108741366
-390.31711628579467,-10.587392060345364
-888.333012194596,3.149156303280005
-949.7441595488112,-5.644454010718225
-583.3414193642263,-0.8169877280077458
-1323.8681134457809,-8.318175786124291
-1267.8592692459035,-8.41421313005631
-1009.7757164971567,7.5226754074255755
-831.9435196561232,0.04787753951809037
102.27487573414805,-19.221628065090485
-630.6638824464667,-0.019555126981055437
-1122.1329025308244,1.7260575027268228
-791.9182941607643,-4.731870460212832
-993.6379768744895,0.21018706448555946
-1237.9049750819195,5.988643430030159
-1195.2558146090214,-3.8386104922314015
-1168.496480951875,0.6342890820434501
-385.13845456521415,32.424268155153925
108.47027737719645,23.624719782969308
-1239.7864104206635,-4.966228701851809
-1156.4627845750608,-0.6002911826898796
-927.2288588505426,-5.083368038582347
-1301.8527660878442,-7.749395800626413
-952.8608556543983,-11.576793879590417
890.5832370626572,-2.6625442934456673
-1293.3152849323346,-5.9178726404579916
-679.4828944871712,5.060188054568421
603.844732835071,-12.043535632083415
-455.3982088233623,-1.320655367847591
-25.989703218456043,-5.416493755473194
210.18726469337093,24.891389502015024
1285.4847760200932,60.86293143315408
301.2704616072549,8.847489339635485
834.9312699293614,2.4228072124261697
-991.7947870145464,-7.819820041443225
-1283.875762508259,-9.100227099602806
1076.222898252342,-31.274152509712877
-553.957553065886,10.525324133751932
-772.8757294828036,-14.09748552759391
2374.648652326715,5.504769335304571
-1120.7309566815243,-3.2975850731331446
-777.3379755739865,-7.015506874989425
-350.1968643206726,5.615156628597422
-608.4693110294963,-8.321695380336372
-349.2705408691835,-21.382607400537516
-56.92229444336749,9.872106784533562
-1047.744919069623,-4.7249704625853335
627.8758672249337,-40.49237148792783
-1100.793442219744,-6.685230774023411
-1062.8789240988447,-11.42370342859068
48.960413134896044,-15.181242060286435
-53.31780708190354,-18.177230573534885
-789.6684584580873,22.203728404796536
-1282.8172936588426,-6.123203935261355
-1113.8692205885548,-10.428676374711795
-1284.508298178882,-3.0923762524302756
4927.830173302453,-54.42645601178776
-873.8173049835656,-10.124896176305917
-1323.8681134457809,-8.318175786124291
-885.2470992344618,2.089554980417203
-497.7327915662179,-9.485924493078297
-1323.8681134457809,-8.318175786124291
-1004.8313568246399,-9.561186156933005
-175.8139312266303,-16.780859925359724
-687.0205667163981,3.2091220184162825
-679.2198447622368,-1.9396502941244584
-448.78127017890836,-12.44174208272996
-327.90217991029715,-19.80196154584786
1839.54117107938,-37.20895827615671
1972.1280296941254,9.380963464307035
-1309.8316826602368,-6.594115360265937
250.5183688017837,13.222259511380303
-893.6766563764736,-2.7439722696033613
2451.3679970273024,-33.18638041114129
2117.8059268740967,-6.568107922369996
-656.1055705632855,15.594706166887628
-120.39172746662803,9.114861741442562
-1323.8290065727485,-6.320452226843479
-206.3769653707934,-11.186907994723134
-1112.7520403075093,-4.452876351768825
-423.01461291929456,6.039985410494465
-1282.4253636105168,-3.133127952508672
-788.3336577001049,-11.79667179176339
-688.4216514267152,-8.754402738424934
480.51573145524617,5.527372749611052
1194.546184951921,-18.59950663947487
-200.04208295333956,5.1224195920871125
-915.0551731221731,3.6717487148510255
-1047.6667556419025,-0.7316741617819336
-466.964306876474,-6.0928539408956475
-639.9245051374305,-0.17871214456643258
-1065.3002323418482,-7.3793805874801714
-813.1956286091221,-3.8483501363548482
-722.9397100698578,-5.081614899911233
1538.9923527011333,-5.315637572948857
356.35517665820475,-14.198162278895923
-803.9242180743706,-3.4978298778171357
-1323.8681134457809,-8.318175786124291
-650.8012961463577,-11.488642688398517
-1150.3426352388972,-8.713949943172317
-1167.0714156050176,3.6041424117406127
-749.0535952871041,0.4253123941701169
-712.7996450442622,-2.282190862508279
6653.9234088783405,-38.31437210256724
396.1948179186577,10.003812092500786
66.22820522906477,-25.511377455669624
1854.1082709181878,19.562014206814027
-643.4116166365151,8.34956791328735
-867.247651845074,2.7367917181284795
-178.9357812109797,-18.718286435242174
673.0438611552115,36.96850354702191
-884.5378867207203,11.068892486305979
-801.557742846825,6.878380387040034
-1247.7262202405743,-1.8132305331857212
-1120.289763454759,-6.306124344645752
-374.6518058135308,4.092750436963701
-801.5493204412957,3.1866048319012314
-677.8403424400381,-8.961351403218654
